n_miast;pop;limit_pokolen;p_mut;p_cross;elite_pct;best_len;dl_na_miasto;best_gen;gen_run;seed;tolerancja;czas_s
80;800;200;0.2;0.8;0.1;6510.14;81.377;199;200;4;;2612.156
80;800;200;0.2;0.8;0.1;7376.68;92.208;200;200;5;;2619.609
80;800;200;0.2;0.8;1.3;16793.52;209.919;1;200;0;;2624.891
80;800;200;0.2;0.8;1.3;15878.11;198.476;1;200;1;;2629.281
80;800;200;0.2;0.8;1.3;16810.28;210.129;1;200;2;;2635.0
80;800;200;0.2;0.8;1.3;15709.18;196.365;1;200;3;;2640.391
80;800;200;0.2;0.8;1.3;17316.76;216.459;1;200;4;;2645.984
80;800;200;0.2;0.8;1.3;16733.88;209.173;1;200;5;;2650.766
80;800;200;0.4;0.6;0.0;12158.99;151.987;197;200;0;;2657.844
80;800;200;0.4;0.6;0.0;12125.82;151.573;177;200;1;;2665.891
80;800;200;0.4;0.6;0.0;13281.57;166.02;197;200;2;;2674.312
80;800;200;0.4;0.6;0.0;12555.18;156.94;179;200;3;;2683.062
80;800;200;0.4;0.6;0.0;12557.93;156.974;195;200;4;;2691.734
80;800;200;0.4;0.6;0.0;12440.98;155.512;182;200;5;;2700.25
80;800;200;0.4;0.6;0.03;8048.46;100.606;197;200;0;;2708.797
80;800;200;0.4;0.6;0.03;8559.36;106.992;199;200;1;;2717.672
80;800;200;0.4;0.6;0.03;8635.58;107.945;200;200;2;;2726.375
80;800;200;0.4;0.6;0.03;9172.51;114.656;199;200;3;;2734.609
80;800;200;0.4;0.6;0.03;7687.86;96.098;196;200;4;;2742.922
80;800;200;0.4;0.6;0.03;8805.96;110.074;195;200;5;;2751.812
80;800;200;0.4;0.6;0.05;8320.18;104.002;199;200;0;;2760.469
80;800;200;0.4;0.6;0.05;7889.59;98.62;200;200;1;;2769.0
80;800;200;0.4;0.6;0.05;8176.35;102.204;200;200;2;;2777.625
80;800;200;0.4;0.6;0.05;7069.73;88.372;190;200;3;;2785.766
80;800;200;0.4;0.6;0.05;7895.35;98.692;194;200;4;;2794.094
80;800;200;0.4;0.6;0.05;8324.38;104.055;194;200;5;;2802.781
80;800;200;0.4;0.6;0.1;6846.86;85.586;195;200;0;;2810.938
80;800;200;0.4;0.6;0.1;8480.3;106.004;199;200;1;;2818.875
80;800;200;0.4;0.6;0.1;8225.25;102.816;193;200;2;;2827.0
80;800;200;0.4;0.6;0.1;6178.99;77.237;200;200;3;;2835.125
80;800;200;0.4;0.6;0.1;7682.32;96.029;200;200;4;;2843.141
80;800;200;0.4;0.6;0.1;8305.46;103.818;200;200;5;;2850.406
80;800;200;0.4;0.6;1.3;16793.52;209.919;1;200;0;;2856.484
80;800;200;0.4;0.6;1.3;15878.11;198.476;1;200;1;;2862.031
80;800;200;0.4;0.6;1.3;16810.28;210.129;1;200;2;;2868.531
80;800;200;0.4;0.6;1.3;15709.18;196.365;1;200;3;;2874.734
80;800;200;0.4;0.6;1.3;17316.76;216.459;1;200;4;;2880.984
80;800;200;0.4;0.6;1.3;16733.88;209.173;1;200;5;;2888.203
100;1000;200;0.0;1.0;0.0;16574.44;165.744;171;200;0;;2903.5
100;1000;200;0.0;1.0;0.0;16798.18;167.982;178;200;1;;2915.828
100;1000;200;0.0;1.0;0.0;18403.61;184.036;173;200;2;;2926.031
100;1000;200;0.0;1.0;0.0;17306.05;173.06;180;200;3;;2936.547
100;1000;200;0.0;1.0;0.0;18695.28;186.953;120;200;4;;2949.594
100;1000;200;0.0;1.0;0.0;18557.49;185.575;120;200;5;;2963.359
100;1000;200;0.0;1.0;0.03;12492.46;124.925;198;200;0;;2979.688
100;1000;200;0.0;1.0;0.03;13214.52;132.145;193;200;1;;2992.828
100;1000;200;0.0;1.0;0.03;13660.41;136.604;196;200;2;;3007.469
100;1000;200;0.0;1.0;0.03;12428.39;124.284;198;200;3;;3021.766
100;1000;200;0.0;1.0;0.03;13764.79;137.648;200;200;4;;3035.859
100;1000;200;0.0;1.0;0.03;13263.92;132.639;192;200;5;;3050.047
100;1000;200;0.0;1.0;0.05;11739.37;117.394;198;200;0;;3079.531
100;1000;200;0.0;1.0;0.05;11032.06;110.321;200;200;1;;3093.922
100;1000;200;0.0;1.0;0.05;12450.48;124.505;182;200;2;;3110.328
100;1000;200;0.0;1.0;0.05;11592.4;115.924;192;200;3;;3124.906
100;1000;200;0.0;1.0;0.05;12113.32;121.133;200;200;4;;3140.844
100;1000;200;0.0;1.0;0.05;12318.32;123.183;195;200;5;;3155.234
100;1000;200;0.0;1.0;0.1;9419.41;94.194;195;200;0;;3168.297
100;1000;200;0.0;1.0;0.1;10782.45;107.825;192;200;1;;3182.422
100;1000;200;0.0;1.0;0.1;9672.32;96.723;195;200;2;;3198.375
100;1000;200;0.0;1.0;0.1;10068.21;100.682;195;200;3;;3212.391
100;1000;200;0.0;1.0;0.1;10979.36;109.794;194;200;4;;3227.875
100;1000;200;0.0;1.0;0.1;10662.57;106.626;200;200;5;;3244.516
100;1000;200;0.0;1.0;1.3;20002.6;200.026;1;200;0;;3254.891
100;1000;200;0.0;1.0;1.3;20771.07;207.711;1;200;1;;3263.25
100;1000;200;0.0;1.0;1.3;21418.55;214.186;1;200;2;;3272.625
100;1000;200;0.0;1.0;1.3;20288.48;202.885;1;200;3;;3281.531
100;1000;200;0.0;1.0;1.3;21733.44;217.334;1;200;4;;3290.672
100;1000;200;0.0;1.0;1.3;20859.95;208.6;1;200;5;;3299.719
100;1000;200;0.05;0.95;0.0;16009.51;160.095;175;200;0;;3316.094
100;1000;200;0.05;0.95;0.0;18294.35;182.943;186;200;1;;3331.609
100;1000;200;0.05;0.95;0.0;17751.55;177.515;198;200;2;;3346.594
100;1000;200;0.05;0.95;0.0;15348.83;153.488;200;200;3;;3363.453
100;1000;200;0.05;0.95;0.0;17160.05;171.601;185;200;4;;3379.406
100;1000;200;0.05;0.95;0.0;17332.84;173.328;191;200;5;;3395.641
100;1000;200;0.05;0.95;0.03;11422.17;114.222;199;200;0;;3409.75
100;1000;200;0.05;0.95;0.03;13337.24;133.372;200;200;1;;3426.0
100;1000;200;0.05;0.95;0.03;12819.51;128.195;193;200;2;;3440.625
100;1000;200;0.05;0.95;0.03;12914.18;129.142;187;200;3;;3453.719
100;1000;200;0.05;0.95;0.03;13495.3;134.953;196;200;4;;3471.109
100;1000;200;0.05;0.95;0.03;13597.28;135.973;197;200;5;;3484.484
100;1000;200;0.05;0.95;0.05;11883.79;118.838;199;200;0;;3499.438
100;1000;200;0.05;0.95;0.05;11627.18;116.272;200;200;1;;3513.375
100;1000;200;0.05;0.95;0.05;12899.04;128.99;190;200;2;;3533.219
100;1000;200;0.05;0.95;0.05;11113.01;111.13;199;200;3;;3549.047
100;1000;200;0.05;0.95;0.05;12650.38;126.504;197;200;4;;3561.984
100;1000;200;0.05;0.95;0.05;11533.42;115.334;194;200;5;;3579.719
100;1000;200;0.05;0.95;0.1;9863.08;98.631;200;200;0;;3595.609
100;1000;200;0.05;0.95;0.1;8968.91;89.689;194;200;1;;3611.453
100;1000;200;0.05;0.95;0.1;10535.7;105.357;198;200;2;;3626.094
100;1000;200;0.05;0.95;0.1;10275.75;102.758;200;200;3;;3638.891
100;1000;200;0.05;0.95;0.1;11373.51;113.735;199;200;4;;3650.938
100;1000;200;0.05;0.95;0.1;9697.15;96.972;199;200;5;;3661.812
100;1000;200;0.05;0.95;1.3;20002.6;200.026;1;200;0;;3668.625
100;1000;200;0.05;0.95;1.3;20771.07;207.711;1;200;1;;3675.516
100;1000;200;0.05;0.95;1.3;21418.55;214.186;1;200;2;;3682.656
100;1000;200;0.05;0.95;1.3;20288.48;202.885;1;200;3;;3689.516
100;1000;200;0.05;0.95;1.3;21733.44;217.334;1;200;4;;3696.0
100;1000;200;0.05;0.95;1.3;20859.95;208.6;1;200;5;;3706.094
100;1000;200;0.1;0.9;0.0;17619.99;176.2;137;200;0;;3716.828
100;1000;200;0.1;0.9;0.0;17016.45;170.164;189;200;1;;3727.734
100;1000;200;0.1;0.9;0.0;16744.91;167.449;168;200;2;;3739.016
100;1000;200;0.1;0.9;0.0;17071.74;170.717;190;200;3;;3750.391
100;1000;200;0.1;0.9;0.0;18567.0;185.67;160;200;4;;3761.188
100;1000;200;0.1;0.9;0.0;18252.44;182.524;148;200;5;;3771.219
100;1000;200;0.1;0.9;0.03;13015.96;130.16;191;200;0;;3785.094
100;1000;200;0.1;0.9;0.03;12361.48;123.615;199;200;1;;3800.188
100;1000;200;0.1;0.9;0.03;12085.28;120.853;200;200;2;;3813.031
100;1000;200;0.1;0.9;0.03;12579.01;125.79;199;200;3;;3826.375
100;1000;200;0.1;0.9;0.03;13039.6;130.396;192;200;4;;3841.109
100;1000;200;0.1;0.9;0.03;12748.44;127.484;200;200;5;;3855.469
100;1000;200;0.1;0.9;0.05;11589.59;115.896;191;200;0;;3870.688
100;1000;200;0.1;0.9;0.05;11076.16;110.762;198;200;1;;3885.672
100;1000;200;0.1;0.9;0.05;10422.83;104.228;197;200;2;;3900.562
100;1000;200;0.1;0.9;0.05;11602.21;116.022;199;200;3;;3916.312
100;1000;200;0.1;0.9;0.05;11518.42;115.184;200;200;4;;3931.719
100;1000;200;0.1;0.9;0.05;11164.96;111.65;200;200;5;;3946.688
100;1000;200;0.1;0.9;0.1;10017.4;100.174;195;200;0;;3961.891
100;1000;200;0.1;0.9;0.1;10019.16;100.192;199;200;1;;3977.531
100;1000;200;0.1;0.9;0.1;11200.92;112.009;200;200;2;;3992.812
100;1000;200;0.1;0.9;0.1;10308.15;103.081;199;200;3;;4007.938
100;1000;200;0.1;0.9;0.1;9276.55;92.765;199;200;4;;4022.297
100;1000;200;0.1;0.9;0.1;9546.37;95.464;198;200;5;;4037.516
100;1000;200;0.1;0.9;1.3;20002.6;200.026;1;200;0;;4047.453
100;1000;200;0.1;0.9;1.3;20771.07;207.711;1;200;1;;4056.797
100;1000;200;0.1;0.9;1.3;21418.55;214.186;1;200;2;;4068.422
100;1000;200;0.1;0.9;1.3;20288.48;202.885;1;200;3;;4077.594
100;1000;200;0.1;0.9;1.3;21733.44;217.334;1;200;4;;4088.016
100;1000;200;0.1;0.9;1.3;20859.95;208.6;1;200;5;;4097.75
100;1000;200;0.2;0.8;0.0;17130.25;171.302;196;200;0;;4112.859
100;1000;200;0.2;0.8;0.0;17954.47;179.545;198;200;1;;4127.656
100;1000;200;0.2;0.8;0.0;18753.0;187.53;200;200;2;;4142.141
100;1000;200;0.2;0.8;0.0;16630.3;166.303;157;200;3;;4154.531
100;1000;200;0.2;0.8;0.0;17538.93;175.389;193;200;4;;4167.312
100;1000;200;0.2;0.8;0.0;16953.93;169.539;128;200;5;;4182.938
100;1000;200;0.2;0.8;0.03;12437.67;124.377;200;200;0;;4195.938
100;1000;200;0.2;0.8;0.03;11674.42;116.744;200;200;1;;4210.141
100;1000;200;0.2;0.8;0.03;12523.67;125.237;199;200;2;;4224.406
100;1000;200;0.2;0.8;0.03;11634.16;116.342;200;200;3;;4238.844
100;1000;200;0.2;0.8;0.03;12084.51;120.845;199;200;4;;4253.438
100;1000;200;0.2;0.8;0.03;11573.09;115.731;194;200;5;;4268.828
100;1000;200;0.2;0.8;0.05;10218.31;102.183;200;200;0;;4283.266
100;1000;200;0.2;0.8;0.05;10977.68;109.777;200;200;1;;4297.625
100;1000;200;0.2;0.8;0.05;10928.53;109.285;198;200;2;;4312.625
100;1000;200;0.2;0.8;0.05;10806.05;108.061;198;200;3;;4326.719
100;1000;200;0.2;0.8;0.05;11156.0;111.56;192;200;4;;4340.312
100;1000;200;0.2;0.8;0.05;10515.34;105.153;198;200;5;;4354.141
100;1000;200;0.2;0.8;0.1;10862.26;108.623;194;200;0;;4365.234
100;1000;200;0.2;0.8;0.1;9127.37;91.274;199;200;1;;4379.25
100;1000;200;0.2;0.8;0.1;10726.02;107.26;200;200;2;;4393.516
100;1000;200;0.2;0.8;0.1;9941.38;99.414;195;200;3;;4408.344
100;1000;200;0.2;0.8;0.1;8977.23;89.772;200;200;4;;4422.391
100;1000;200;0.2;0.8;0.1;10856.46;108.565;199;200;5;;4437.531
100;1000;200;0.2;0.8;1.3;20002.6;200.026;1;200;0;;4446.938
100;1000;200;0.2;0.8;1.3;20771.07;207.711;1;200;1;;4456.328
100;1000;200;0.2;0.8;1.3;21418.55;214.186;1;200;2;;4465.734
100;1000;200;0.2;0.8;1.3;20288.48;202.885;1;200;3;;4475.359
100;1000;200;0.2;0.8;1.3;21733.44;217.334;1;200;4;;4484.734
100;1000;200;0.2;0.8;1.3;20859.95;208.6;1;200;5;;4494.25
100;1000;200;0.4;0.6;0.0;15981.4;159.814;196;200;0;;4508.516
100;1000;200;0.4;0.6;0.0;17317.44;173.174;188;200;1;;4522.469
100;1000;200;0.4;0.6;0.0;17167.77;171.678;181;200;2;;4535.938
100;1000;200;0.4;0.6;0.0;16611.07;166.111;159;200;3;;4549.812
100;1000;200;0.4;0.6;0.0;17204.42;172.044;190;200;4;;4563.797
100;1000;200;0.4;0.6;0.0;17742.69;177.427;195;200;5;;4579.953
100;1000;200;0.4;0.6;0.03;11645.02;116.45;200;200;0;;4596.188
100;1000;200;0.4;0.6;0.03;11429.71;114.297;198;200;1;;4610.422
100;1000;200;0.4;0.6;0.03;10950.86;109.509;193;200;2;;4624.234
100;1000;200;0.4;0.6;0.03;10663.75;106.637;197;200;3;;4638.078
100;1000;200;0.4;0.6;0.03;11799.13;117.991;197;200;4;;4651.297
100;1000;200;0.4;0.6;0.03;11632.86;116.329;195;200;5;;4664.594
100;1000;200;0.4;0.6;0.05;10915.2;109.152;200;200;0;;4678.031
100;1000;200;0.4;0.6;0.05;11560.11;115.601;200;200;1;;4692.562
100;1000;200;0.4;0.6;0.05;10766.97;107.67;198;200;2;;4706.469
100;1000;200;0.4;0.6;0.05;10439.55;104.395;196;200;3;;4721.094
100;1000;200;0.4;0.6;0.05;10133.55;101.335;200;200;4;;4734.281
100;1000;200;0.4;0.6;0.05;10676.76;106.768;199;200;5;;4748.078
100;1000;200;0.4;0.6;0.1;9138.07;91.381;197;200;0;;4761.266
100;1000;200;0.4;0.6;0.1;10126.97;101.27;200;200;1;;4774.531
100;1000;200;0.4;0.6;0.1;11408.68;114.087;200;200;2;;4787.703
100;1000;200;0.4;0.6;0.1;10367.86;103.679;200;200;3;;4800.969
100;1000;200;0.4;0.6;0.1;9803.68;98.037;199;200;4;;4814.328
100;1000;200;0.4;0.6;0.1;11154.79;111.548;200;200;5;;4827.828
100;1000;200;0.4;0.6;1.3;20002.6;200.026;1;200;0;;4837.312
100;1000;200;0.4;0.6;1.3;20771.07;207.711;1;200;1;;4847.344
100;1000;200;0.4;0.6;1.3;21418.55;214.186;1;200;2;;4856.625
100;1000;200;0.4;0.6;1.3;20288.48;202.885;1;200;3;;4865.594
100;1000;200;0.4;0.6;1.3;21733.44;217.334;1;200;4;;4874.547
100;1000;200;0.4;0.6;1.3;20859.95;208.6;1;200;5;;4883.984
40;400;100;0.0;1.0;0.0;5821.24;145.531;93;100;0;0.001;4885.281
40;400;100;0.0;1.0;0.0;6239.37;155.984;100;100;1;0.001;4886.656
40;400;100;0.0;1.0;0.0;5418.54;135.463;60;100;2;0.001;4887.906
40;400;100;0.0;1.0;0.0;6515.69;162.892;88;100;3;0.001;4889.062
40;400;100;0.0;1.0;0.0;6034.45;150.861;76;100;4;0.001;4890.312
40;400;100;0.0;1.0;0.0;6588.89;164.722;96;100;5;0.001;4891.625
40;400;100;0.0;1.0;0.03;4791.49;119.787;95;100;0;0.001;4892.703
40;400;100;0.0;1.0;0.03;4289.03;107.226;98;100;1;0.001;4893.562
40;400;100;0.0;1.0;0.03;3937.96;98.449;97;100;2;0.001;4894.938
40;400;100;0.0;1.0;0.03;4578.45;114.461;94;100;3;0.001;4896.062
40;400;100;0.0;1.0;0.03;3915.33;97.883;100;100;4;0.001;4897.25
40;400;100;0.0;1.0;0.03;4834.98;120.874;95;100;5;0.001;4898.406
40;400;100;0.0;1.0;0.05;3472.92;86.823;99;100;0;0.001;4899.766
40;400;100;0.0;1.0;0.05;4190.56;104.764;100;100;1;0.001;4901.062
40;400;100;0.0;1.0;0.05;3555.87;88.897;97;100;2;0.001;4902.234
40;400;100;0.0;1.0;0.05;3552.81;88.82;100;100;3;0.001;4903.453
40;400;100;0.0;1.0;0.05;4047.02;101.175;100;100;4;0.001;4904.469
40;400;100;0.0;1.0;0.05;5064.39;126.61;95;100;5;0.001;4905.656
40;400;100;0.0;1.0;0.1;3829.07;95.727;100;100;0;0.001;4906.828
40;400;100;0.0;1.0;0.1;3970.73;99.268;100;100;1;0.001;4908.016
40;400;100;0.0;1.0;0.1;3148.15;78.704;98;100;2;0.001;4909.266
40;400;100;0.0;1.0;0.1;3149.46;78.736;100;100;3;0.001;4910.453
40;400;100;0.0;1.0;0.1;3696.71;92.418;98;100;4;0.001;4911.641
40;400;100;0.0;1.0;0.1;3478.69;86.967;100;100;5;0.001;4912.844
40;400;100;0.0;1.0;1.3;7282.32;182.058;1;100;0;0.001;4913.688
40;400;100;0.0;1.0;1.3;7833.21;195.83;1;100;1;0.001;4914.562
40;400;100;0.0;1.0;1.3;7066.0;176.65;1;100;2;0.001;4915.391
40;400;100;0.0;1.0;1.3;7835.39;195.885;1;100;3;0.001;4916.125
40;400;100;0.0;1.0;1.3;7740.79;193.52;1;100;4;0.001;4916.797
40;400;100;0.0;1.0;1.3;7811.19;195.28;1;100;5;0.001;4917.719
40;400;100;0.05;0.95;0.0;5619.2;140.48;96;100;0;0.001;4918.891
40;400;100;0.05;0.95;0.0;5900.17;147.504;91;100;1;0.001;4919.969
40;400;100;0.05;0.95;0.0;5296.65;132.416;99;100;2;0.001;4921.281
40;400;100;0.05;0.95;0.0;6225.02;155.625;62;100;3;0.001;4922.391
40;400;100;0.05;0.95;0.0;6117.72;152.943;99;100;4;0.001;4923.797
40;400;100;0.05;0.95;0.0;7018.75;175.469;80;100;5;0.001;4925.078
40;400;100;0.05;0.95;0.03;3589.53;89.738;98;100;0;0.001;4926.25
40;400;100;0.05;0.95;0.03;4510.97;112.774;98;100;1;0.001;4927.234
40;400;100;0.05;0.95;0.03;4263.34;106.583;100;100;2;0.001;4928.078
40;400;100;0.05;0.95;0.03;4098.79;102.47;99;100;3;0.001;4929.344
40;400;100;0.05;0.95;0.03;3852.3;96.308;95;100;4;0.001;4930.5
40;400;100;0.05;0.95;0.03;4154.54;103.864;99;100;5;0.001;4931.719
40;400;100;0.05;0.95;0.05;3944.0;98.6;94;100;0;0.001;4933.016
40;400;100;0.05;0.95;0.05;3861.75;96.544;99;100;1;0.001;4934.25
40;400;100;0.05;0.95;0.05;3471.52;86.788;100;100;2;0.001;4935.344
40;400;100;0.05;0.95;0.05;4153.64;103.841;100;100;3;0.001;4936.547
40;400;100;0.05;0.95;0.05;3922.18;98.055;100;100;4;0.001;4937.797
40;400;100;0.05;0.95;0.05;4022.51;100.563;99;100;5;0.001;4938.734
40;400;100;0.05;0.95;0.1;3146.97;78.674;100;100;0;0.001;4939.641
40;400;100;0.05;0.95;0.1;3788.88;94.722;100;100;1;0.001;4940.859
40;400;100;0.05;0.95;0.1;2806.48;70.162;99;100;2;0.001;4942.172
40;400;100;0.05;0.95;0.1;3313.92;82.848;99;100;3;0.001;4943.453
40;400;100;0.05;0.95;0.1;2985.74;74.643;98;100;4;0.001;4944.531
40;400;100;0.05;0.95;0.1;4300.92;107.523;100;100;5;0.001;4945.719
40;400;100;0.05;0.95;1.3;7282.32;182.058;1;100;0;0.001;4946.547
40;400;100;0.05;0.95;1.3;7833.21;195.83;1;100;1;0.001;4947.203
40;400;100;0.05;0.95;1.3;7066.0;176.65;1;100;2;0.001;4948.062
40;400;100;0.05;0.95;1.3;7835.39;195.885;1;100;3;0.001;4948.75
40;400;100;0.05;0.95;1.3;7740.79;193.52;1;100;4;0.001;4949.312
40;400;100;0.05;0.95;1.3;7811.19;195.28;1;100;5;0.001;4949.891
40;400;100;0.1;0.9;0.0;5464.91;136.623;93;100;0;0.001;4951.094
40;400;100;0.1;0.9;0.0;6135.83;153.396;94;100;1;0.001;4952.281
40;400;100;0.1;0.9;0.0;5442.33;136.058;82;100;2;0.001;4953.531
40;400;100;0.1;0.9;0.0;6372.02;159.3;40;100;3;0.001;4954.75
40;400;100;0.1;0.9;0.0;6067.6;151.69;52;100;4;0.001;4955.891
40;400;100;0.1;0.9;0.0;6701.58;167.54;99;100;5;0.001;4957.016
40;400;100;0.1;0.9;0.03;3683.06;92.077;96;100;0;0.001;4958.297
40;400;100;0.1;0.9;0.03;4731.49;118.287;99;100;1;0.001;4959.516
40;400;100;0.1;0.9;0.03;3773.88;94.347;99;100;2;0.001;4960.438
40;400;100;0.1;0.9;0.03;4547.01;113.675;97;100;3;0.001;4961.188
40;400;100;0.1;0.9;0.03;4526.89;113.172;97;100;4;0.001;4962.359
40;400;100;0.1;0.9;0.03;5264.44;131.611;89;100;5;0.001;4963.453
40;400;100;0.1;0.9;0.05;3576.03;89.401;99;100;0;0.001;4964.875
40;400;100;0.1;0.9;0.05;4323.38;108.084;99;100;1;0.001;4965.922
40;400;100;0.1;0.9;0.05;3538.47;88.462;95;100;2;0.001;4967.172
40;400;100;0.1;0.9;0.05;4509.02;112.726;100;100;3;0.001;4968.391
40;400;100;0.1;0.9;0.05;3659.91;91.498;96;100;4;0.001;4969.719
40;400;100;0.1;0.9;0.05;4505.22;112.63;93;100;5;0.001;4971.031
40;400;100;0.1;0.9;0.1;3087.95;77.199;98;100;0;0.001;4971.906
40;400;100;0.1;0.9;0.1;3847.69;96.192;96;100;1;0.001;4972.797
40;400;100;0.1;0.9;0.1;3425.37;85.634;98;100;2;0.001;4974.031
40;400;100;0.1;0.9;0.1;3544.89;88.622;100;100;3;0.001;4975.094
40;400;100;0.1;0.9;0.1;4029.93;100.748;98;100;4;0.001;4976.172
40;400;100;0.1;0.9;0.1;3558.04;88.951;100;100;5;0.001;4977.344
40;400;100;0.1;0.9;1.3;7282.32;182.058;1;100;0;0.001;4978.078
40;400;100;0.1;0.9;1.3;7833.21;195.83;1;100;1;0.001;4978.984
40;400;100;0.1;0.9;1.3;7066.0;176.65;1;100;2;0.001;4979.828
40;400;100;0.1;0.9;1.3;7835.39;195.885;1;100;3;0.001;4980.641
40;400;100;0.1;0.9;1.3;7740.79;193.52;1;100;4;0.001;4981.422
40;400;100;0.1;0.9;1.3;7811.19;195.28;1;100;5;0.001;4982.219
40;400;100;0.2;0.8;0.0;5322.77;133.069;100;100;0;0.001;4983.047
40;400;100;0.2;0.8;0.0;5835.65;145.891;73;100;1;0.001;4984.203
40;400;100;0.2;0.8;0.0;5128.85;128.221;95;100;2;0.001;4985.328
40;400;100;0.2;0.8;0.0;5825.67;145.642;83;100;3;0.001;4986.484
40;400;100;0.2;0.8;0.0;5650.9;141.273;97;100;4;0.001;4987.641
40;400;100;0.2;0.8;0.0;6727.57;168.189;81;100;5;0.001;4988.844
40;400;100;0.2;0.8;0.03;4192.34;104.809;100;100;0;0.001;4990.109
40;400;100;0.2;0.8;0.03;4321.16;108.029;92;100;1;0.001;4991.328
40;400;100;0.2;0.8;0.03;3792.07;94.802;93;100;2;0.001;4992.391
40;400;100;0.2;0.8;0.03;3754.02;93.851;97;100;3;0.001;4993.469
40;400;100;0.2;0.8;0.03;5196.83;129.921;86;100;4;0.001;4994.375
40;400;100;0.2;0.8;0.03;4123.36;103.084;99;100;5;0.001;4995.516
40;400;100;0.2;0.8;0.05;3618.42;90.461;100;100;0;0.001;4996.828
40;400;100;0.2;0.8;0.05;3873.9;96.848;100;100;1;0.001;4997.922
40;400;100;0.2;0.8;0.05;3903.65;97.591;99;100;2;0.001;4999.031
40;400;100;0.2;0.8;0.05;4357.64;108.941;94;100;3;0.001;5000.141
40;400;100;0.2;0.8;0.05;4203.7;105.093;91;100;4;0.001;5001.344
40;400;100;0.2;0.8;0.05;5435.04;135.876;94;100;5;0.001;5002.297
40;400;100;0.2;0.8;0.1;3688.61;92.215;98;100;0;0.001;5003.594
40;400;100;0.2;0.8;0.1;3593.32;89.833;100;100;1;0.001;5004.641
40;400;100;0.2;0.8;0.1;3137.95;78.449;95;100;2;0.001;5005.828
40;400;100;0.2;0.8;0.1;3812.23;95.306;100;100;3;0.001;5007.0
40;400;100;0.2;0.8;0.1;3768.71;94.218;94;100;4;0.001;5008.141
40;400;100;0.2;0.8;0.1;4331.7;108.293;97;100;5;0.001;5009.391
40;400;100;0.2;0.8;1.3;7282.32;182.058;1;100;0;0.001;5010.125
40;400;100;0.2;0.8;1.3;7833.21;195.83;1;100;1;0.001;5010.875
40;400;100;0.2;0.8;1.3;7066.0;176.65;1;100;2;0.001;5011.688
40;400;100;0.2;0.8;1.3;7835.39;195.885;1;100;3;0.001;5012.375
40;400;100;0.2;0.8;1.3;7740.79;193.52;1;100;4;0.001;5013.203
40;400;100;0.2;0.8;1.3;7811.19;195.28;1;100;5;0.001;5013.984
40;400;100;0.4;0.6;0.0;5193.4;129.835;93;100;0;0.001;5015.047
40;400;100;0.4;0.6;0.0;6549.28;163.732;44;100;1;0.001;5015.906
40;400;100;0.4;0.6;0.0;5555.57;138.889;74;100;2;0.001;5017.047
40;400;100;0.4;0.6;0.0;5704.65;142.616;99;100;3;0.001;5018.219
40;400;100;0.4;0.6;0.0;5829.22;145.73;66;100;4;0.001;5019.328
40;400;100;0.4;0.6;0.0;6395.17;159.879;92;100;5;0.001;5020.547
40;400;100;0.4;0.6;0.03;4111.73;102.793;94;100;0;0.001;5021.812
40;400;100;0.4;0.6;0.03;4649.18;116.229;99;100;1;0.001;5023.109
40;400;100;0.4;0.6;0.03;3800.63;95.016;98;100;2;0.001;5024.297
40;400;100;0.4;0.6;0.03;3905.25;97.631;100;100;3;0.001;5025.359
40;400;100;0.4;0.6;0.03;4777.12;119.428;100;100;4;0.001;5026.625
40;400;100;0.4;0.6;0.03;4589.33;114.733;100;100;5;0.001;5027.531
40;400;100;0.4;0.6;0.05;3970.53;99.263;94;100;0;0.001;5028.828
40;400;100;0.4;0.6;0.05;3736.0;93.4;100;100;1;0.001;5029.922
40;400;100;0.4;0.6;0.05;3601.61;90.04;100;100;2;0.001;5031.141
40;400;100;0.4;0.6;0.05;3754.31;93.858;99;100;3;0.001;5032.328
40;400;100;0.4;0.6;0.05;3891.68;97.292;97;100;4;0.001;5033.344
40;400;100;0.4;0.6;0.05;4416.22;110.406;99;100;5;0.001;5034.562
40;400;100;0.4;0.6;0.1;3147.08;78.677;96;100;0;0.001;5035.734
40;400;100;0.4;0.6;0.1;4150.03;103.751;98;100;1;0.001;5036.797
40;400;100;0.4;0.6;0.1;3595.74;89.893;94;100;2;0.001;5037.922
40;400;100;0.4;0.6;0.1;3382.54;84.564;99;100;3;0.001;5038.688
40;400;100;0.4;0.6;0.1;3339.28;83.482;100;100;4;0.001;5039.688
40;400;100;0.4;0.6;0.1;4193.69;104.842;100;100;5;0.001;5040.734
40;400;100;0.4;0.6;1.3;7282.32;182.058;1;100;0;0.001;5041.578
40;400;100;0.4;0.6;1.3;7833.21;195.83;1;100;1;0.001;5042.375
40;400;100;0.4;0.6;1.3;7066.0;176.65;1;100;2;0.001;5043.062
40;400;100;0.4;0.6;1.3;7835.39;195.885;1;100;3;0.001;5043.797
40;400;100;0.4;0.6;1.3;7740.79;193.52;1;100;4;0.001;5044.641
40;400;100;0.4;0.6;1.3;7811.19;195.28;1;100;5;0.001;5045.375
80;800;100;0.0;1.0;0.0;14743.06;184.288;100;100;0;0.001;5050.375
80;800;100;0.0;1.0;0.0;14544.19;181.802;90;100;1;0.001;5055.703
80;800;100;0.0;1.0;0.0;13582.49;169.781;94;100;2;0.001;5060.938
