n_miast;pop;limit_pokolen;p_mut;p_cross;elite_pct;best_len;dl_na_miasto;best_gen;gen_run;seed;tolerancja;czas_s
80;800;200;0.05;0.95;0.1;9027.99;112.85;200;200;2;;2652.438
80;800;200;0.05;0.95;0.1;9298.53;116.232;196;200;3;;2663.031
80;800;200;0.05;0.95;0.1;9380.82;117.26;182;200;4;;2673.703
80;800;200;0.05;0.95;0.1;9623.06;120.288;197;200;5;;2684.391
80;800;200;0.05;0.95;1.3;16793.52;209.919;1;200;0;;2691.156
80;800;200;0.05;0.95;1.3;15878.11;198.476;1;200;1;;2697.25
80;800;200;0.05;0.95;1.3;16810.28;210.129;1;200;2;;2704.359
80;800;200;0.05;0.95;1.3;15709.18;196.365;1;200;3;;2709.922
80;800;200;0.05;0.95;1.3;17316.76;216.459;1;200;4;;2715.453
80;800;200;0.05;0.95;1.3;16733.88;209.173;1;200;5;;2721.797
80;800;200;0.1;0.9;0.0;14004.02;175.05;161;200;0;;2731.344
80;800;200;0.1;0.9;0.0;13260.63;165.758;144;200;1;;2742.281
80;800;200;0.1;0.9;0.0;14811.67;185.146;160;200;2;;2752.359
80;800;200;0.1;0.9;0.0;13905.53;173.819;72;200;3;;2762.859
80;800;200;0.1;0.9;0.0;15106.05;188.826;170;200;4;;2772.797
80;800;200;0.1;0.9;0.0;14384.81;179.81;144;200;5;;2782.906
80;800;200;0.1;0.9;0.03;11202.91;140.036;199;200;0;;2792.875
80;800;200;0.1;0.9;0.03;11712.49;146.406;175;200;1;;2804.438
80;800;200;0.1;0.9;0.03;11097.25;138.716;177;200;2;;2815.234
80;800;200;0.1;0.9;0.03;10342.67;129.283;196;200;3;;2826.047
80;800;200;0.1;0.9;0.03;11309.5;141.369;180;200;4;;2836.609
80;800;200;0.1;0.9;0.03;11865.99;148.325;197;200;5;;2848.734
80;800;200;0.1;0.9;0.05;9858.2;123.228;194;200;0;;2858.562
80;800;200;0.1;0.9;0.05;10443.76;130.547;192;200;1;;2870.531
80;800;200;0.1;0.9;0.05;9920.83;124.01;199;200;2;;2881.766
80;800;200;0.1;0.9;0.05;9483.75;118.547;197;200;3;;2892.562
80;800;200;0.1;0.9;0.05;10238.62;127.983;189;200;4;;2903.562
80;800;200;0.1;0.9;0.05;10782.89;134.786;196;200;5;;2915.078
80;800;200;0.1;0.9;0.1;8094.3;101.179;196;200;0;;2925.469
80;800;200;0.1;0.9;0.1;7598.71;94.984;189;200;1;;2935.172
80;800;200;0.1;0.9;0.1;8893.95;111.174;198;200;2;;2945.953
80;800;200;0.1;0.9;0.1;8591.81;107.398;200;200;3;;2955.75
80;800;200;0.1;0.9;0.1;8100.69;101.259;190;200;4;;2966.969
80;800;200;0.1;0.9;0.1;7620.5;95.256;196;200;5;;2978.391
80;800;200;0.1;0.9;1.3;16793.52;209.919;1;200;0;;2985.797
80;800;200;0.1;0.9;1.3;15878.11;198.476;1;200;1;;2992.531
80;800;200;0.1;0.9;1.3;16810.28;210.129;1;200;2;;2999.656
80;800;200;0.1;0.9;1.3;15709.18;196.365;1;200;3;;3007.297
80;800;200;0.1;0.9;1.3;17316.76;216.459;1;200;4;;3014.188
80;800;200;0.1;0.9;1.3;16733.88;209.173;1;200;5;;3021.469
80;800;200;0.2;0.8;0.0;13371.54;167.144;169;200;0;;3032.219
80;800;200;0.2;0.8;0.0;13553.31;169.416;187;200;1;;3043.062
80;800;200;0.2;0.8;0.0;14101.69;176.271;157;200;2;;3053.922
80;800;200;0.2;0.8;0.0;13634.62;170.433;189;200;3;;3064.641
80;800;200;0.2;0.8;0.0;14162.36;177.029;175;200;4;;3074.375
80;800;200;0.2;0.8;0.0;14171.81;177.148;179;200;5;;3084.625
80;800;200;0.2;0.8;0.03;11138.15;139.227;200;200;0;;3095.281
80;800;200;0.2;0.8;0.03;10700.44;133.756;200;200;1;;3105.922
80;800;200;0.2;0.8;0.03;10205.26;127.566;182;200;2;;3117.156
80;800;200;0.2;0.8;0.03;10120.44;126.506;198;200;3;;3127.375
80;800;200;0.2;0.8;0.03;10394.5;129.931;194;200;4;;3138.0
80;800;200;0.2;0.8;0.03;10987.11;137.339;195;200;5;;3148.672
80;800;200;0.2;0.8;0.05;10145.28;126.816;198;200;0;;3159.281
80;800;200;0.2;0.8;0.05;9648.16;120.602;196;200;1;;3169.516
80;800;200;0.2;0.8;0.05;9898.97;123.737;200;200;2;;3181.141
80;800;200;0.2;0.8;0.05;9334.7;116.684;184;200;3;;3192.062
80;800;200;0.2;0.8;0.05;9673.73;120.922;191;200;4;;3202.125
80;800;200;0.2;0.8;0.05;10613.89;132.674;199;200;5;;3212.609
80;800;200;0.2;0.8;0.1;8280.79;103.51;198;200;0;;3221.031
80;800;200;0.2;0.8;0.1;8674.17;108.427;190;200;1;;3230.125
80;800;200;0.2;0.8;0.1;8794.78;109.935;196;200;2;;3240.328
80;800;200;0.2;0.8;0.1;8342.43;104.28;194;200;3;;3251.094
80;800;200;0.2;0.8;0.1;9235.04;115.438;200;200;4;;3261.938
80;800;200;0.2;0.8;0.1;9523.78;119.047;197;200;5;;3272.984
80;800;200;0.2;0.8;1.3;16793.52;209.919;1;200;0;;3280.25
80;800;200;0.2;0.8;1.3;15878.11;198.476;1;200;1;;3287.906
80;800;200;0.2;0.8;1.3;16810.28;210.129;1;200;2;;3295.594
80;800;200;0.2;0.8;1.3;15709.18;196.365;1;200;3;;3302.359
80;800;200;0.2;0.8;1.3;17316.76;216.459;1;200;4;;3309.094
80;800;200;0.2;0.8;1.3;16733.88;209.173;1;200;5;;3315.984
80;800;200;0.4;0.6;0.0;13473.19;168.415;195;200;0;;3327.547
80;800;200;0.4;0.6;0.0;14167.58;177.095;179;200;1;;3337.891
80;800;200;0.4;0.6;0.0;13953.86;174.423;168;200;2;;3347.375
80;800;200;0.4;0.6;0.0;12562.78;157.035;142;200;3;;3357.609
80;800;200;0.4;0.6;0.0;13075.55;163.444;191;200;4;;3367.359
80;800;200;0.4;0.6;0.0;13951.49;174.394;187;200;5;;3376.844
80;800;200;0.4;0.6;0.03;10227.84;127.848;199;200;0;;3387.25
80;800;200;0.4;0.6;0.03;9911.67;123.896;192;200;1;;3397.781
80;800;200;0.4;0.6;0.03;9960.06;124.501;194;200;2;;3407.719
80;800;200;0.4;0.6;0.03;8559.11;106.989;192;200;3;;3418.562
80;800;200;0.4;0.6;0.03;10171.15;127.139;198;200;4;;3429.328
80;800;200;0.4;0.6;0.03;10634.01;132.925;196;200;5;;3438.422
80;800;200;0.4;0.6;0.05;9548.09;119.351;200;200;0;;3448.094
80;800;200;0.4;0.6;0.05;9852.5;123.156;196;200;1;;3458.109
80;800;200;0.4;0.6;0.05;9441.09;118.014;196;200;2;;3468.578
80;800;200;0.4;0.6;0.05;8851.37;110.642;192;200;3;;3478.5
80;800;200;0.4;0.6;0.05;9393.72;117.422;193;200;4;;3487.781
80;800;200;0.4;0.6;0.05;9590.92;119.886;199;200;5;;3497.656
80;800;200;0.4;0.6;0.1;8380.39;104.755;194;200;0;;3507.516
80;800;200;0.4;0.6;0.1;7909.15;98.864;194;200;1;;3517.312
80;800;200;0.4;0.6;0.1;8655.41;108.193;193;200;2;;3526.906
80;800;200;0.4;0.6;0.1;8110.07;101.376;194;200;3;;3536.906
80;800;200;0.4;0.6;0.1;8691.4;108.643;195;200;4;;3546.266
80;800;200;0.4;0.6;0.1;7968.6;99.607;196;200;5;;3556.219
80;800;200;0.4;0.6;1.3;16793.52;209.919;1;200;0;;3563.859
80;800;200;0.4;0.6;1.3;15878.11;198.476;1;200;1;;3571.75
80;800;200;0.4;0.6;1.3;16810.28;210.129;1;200;2;;3578.641
80;800;200;0.4;0.6;1.3;15709.18;196.365;1;200;3;;3585.562
80;800;200;0.4;0.6;1.3;17316.76;216.459;1;200;4;;3592.625
80;800;200;0.4;0.6;1.3;16733.88;209.173;1;200;5;;3600.469
100;1000;200;0.0;1.0;0.0;16430.06;164.301;178;200;0;;3618.688
100;1000;200;0.0;1.0;0.0;17465.51;174.655;118;200;1;;3637.344
100;1000;200;0.0;1.0;0.0;18089.94;180.899;199;200;2;;3656.938
100;1000;200;0.0;1.0;0.0;15992.53;159.925;175;200;3;;3675.172
100;1000;200;0.0;1.0;0.0;18141.97;181.42;167;200;4;;3692.234
100;1000;200;0.0;1.0;0.0;18759.25;187.593;135;200;5;;3710.234
100;1000;200;0.0;1.0;0.03;14098.8;140.988;199;200;0;;3735.422
100;1000;200;0.0;1.0;0.03;15122.92;151.229;184;200;1;;3758.578
100;1000;200;0.0;1.0;0.03;15431.17;154.312;188;200;2;;3783.781
100;1000;200;0.0;1.0;0.03;14678.56;146.786;193;200;3;;3810.812
100;1000;200;0.0;1.0;0.03;14711.23;147.112;196;200;4;;3838.766
100;1000;200;0.0;1.0;0.03;14716.86;147.169;190;200;5;;3866.734
100;1000;200;0.0;1.0;0.05;14371.37;143.714;190;200;0;;3891.766
100;1000;200;0.0;1.0;0.05;14291.24;142.912;188;200;1;;3916.781
100;1000;200;0.0;1.0;0.05;13745.88;137.459;178;200;2;;3939.797
100;1000;200;0.0;1.0;0.05;13877.25;138.772;185;200;3;;3950.406
100;1000;200;0.0;1.0;0.05;14165.49;141.655;183;200;4;;3957.391
100;1000;200;0.0;1.0;0.05;13154.96;131.55;193;200;5;;3964.469
100;1000;200;0.0;1.0;0.1;11824.4;118.244;194;200;0;;3971.031
100;1000;200;0.0;1.0;0.1;12167.76;121.678;187;200;1;;3987.266
100;1000;200;0.0;1.0;0.1;12260.0;122.6;192;200;2;;4008.281
100;1000;200;0.0;1.0;0.1;12127.82;121.278;199;200;3;;4029.703
100;1000;200;0.0;1.0;0.1;12875.53;128.755;200;200;4;;4050.953
100;1000;200;0.0;1.0;0.1;13014.32;130.143;194;200;5;;4074.672
100;1000;200;0.0;1.0;1.3;20002.6;200.026;1;200;0;;4091.875
100;1000;200;0.0;1.0;1.3;20771.07;207.711;1;200;1;;4107.938
100;1000;200;0.0;1.0;1.3;21418.55;214.186;1;200;2;;4123.844
100;1000;200;0.0;1.0;1.3;20288.48;202.885;1;200;3;;4139.734
100;1000;200;0.0;1.0;1.3;21733.44;217.334;1;200;4;;4156.406
100;1000;200;0.0;1.0;1.3;20859.95;208.6;1;200;5;;4173.547
100;1000;200;0.05;0.95;0.0;16771.01;167.71;128;200;0;;4200.297
100;1000;200;0.05;0.95;0.0;17217.45;172.174;192;200;1;;4228.672
100;1000;200;0.05;0.95;0.0;18390.74;183.907;179;200;2;;4254.578
100;1000;200;0.05;0.95;0.0;17758.46;177.585;190;200;3;;4280.594
100;1000;200;0.05;0.95;0.0;18410.8;184.108;197;200;4;;4308.312
100;1000;200;0.05;0.95;0.0;18504.29;185.043;83;200;5;;4334.688
100;1000;200;0.05;0.95;0.03;14162.48;141.625;188;200;0;;4361.453
100;1000;200;0.05;0.95;0.03;14688.39;146.884;190;200;1;;4388.672
100;1000;200;0.05;0.95;0.03;13968.57;139.686;196;200;2;;4415.016
100;1000;200;0.05;0.95;0.03;13841.4;138.414;188;200;3;;4441.5
100;1000;200;0.05;0.95;0.03;14770.13;147.701;190;200;4;;4469.406
100;1000;200;0.05;0.95;0.03;15871.19;158.712;190;200;5;;4496.375
100;1000;200;0.05;0.95;0.05;13355.87;133.559;190;200;0;;4522.281
100;1000;200;0.05;0.95;0.05;13112.24;131.122;199;200;1;;4545.484
100;1000;200;0.05;0.95;0.05;14055.47;140.555;188;200;2;;4569.219
100;1000;200;0.05;0.95;0.05;12418.57;124.186;192;200;3;;4580.516
100;1000;200;0.05;0.95;0.05;13134.7;131.347;163;200;4;;4603.828
100;1000;200;0.05;0.95;0.05;13383.03;133.83;200;200;5;;4619.906
100;1000;200;0.05;0.95;0.1;11200.08;112.001;199;200;0;;4636.0
100;1000;200;0.05;0.95;0.1;12262.79;122.628;188;200;1;;4651.703
100;1000;200;0.05;0.95;0.1;12043.75;120.438;198;200;2;;4667.5
100;1000;200;0.05;0.95;0.1;11685.37;116.854;196;200;3;;4684.062
100;1000;200;0.05;0.95;0.1;12823.84;128.238;200;200;4;;4699.344
100;1000;200;0.05;0.95;0.1;12450.83;124.508;197;200;5;;4715.469
100;1000;200;0.05;0.95;1.3;20002.6;200.026;1;200;0;;4724.641
100;1000;200;0.05;0.95;1.3;20771.07;207.711;1;200;1;;4734.156
100;1000;200;0.05;0.95;1.3;21418.55;214.186;1;200;2;;4743.609
100;1000;200;0.05;0.95;1.3;20288.48;202.885;1;200;3;;4752.891
100;1000;200;0.05;0.95;1.3;21733.44;217.334;1;200;4;;4762.344
100;1000;200;0.05;0.95;1.3;20859.95;208.6;1;200;5;;4772.266
100;1000;200;0.1;0.9;0.0;16649.86;166.499;150;200;0;;4787.609
100;1000;200;0.1;0.9;0.0;18489.77;184.898;158;200;1;;4803.359
100;1000;200;0.1;0.9;0.0;18163.09;181.631;155;200;2;;4819.031
100;1000;200;0.1;0.9;0.0;17469.66;174.697;185;200;3;;4834.266
100;1000;200;0.1;0.9;0.0;18747.43;187.474;167;200;4;;4850.0
100;1000;200;0.1;0.9;0.0;17830.58;178.306;179;200;5;;4865.406
100;1000;200;0.1;0.9;0.03;13770.22;137.702;196;200;0;;4882.766
100;1000;200;0.1;0.9;0.03;15056.31;150.563;190;200;1;;4899.375
100;1000;200;0.1;0.9;0.03;13677.85;136.779;198;200;2;;4914.562
100;1000;200;0.1;0.9;0.03;13900.33;139.003;185;200;3;;4931.562
100;1000;200;0.1;0.9;0.03;14112.5;141.125;200;200;4;;4948.609
100;1000;200;0.1;0.9;0.03;14279.16;142.792;199;200;5;;4967.141
100;1000;200;0.1;0.9;0.05;13099.41;130.994;197;200;0;;4984.484
100;1000;200;0.1;0.9;0.05;12357.39;123.574;197;200;1;;5000.969
100;1000;200;0.1;0.9;0.05;13176.27;131.763;193;200;2;;5017.547
100;1000;200;0.1;0.9;0.05;11701.56;117.016;194;200;3;;5034.547
100;1000;200;0.1;0.9;0.05;13603.65;136.036;197;200;4;;5050.203
100;1000;200;0.1;0.9;0.05;13319.59;133.196;198;200;5;;5067.438
100;1000;200;0.1;0.9;0.1;11899.21;118.992;188;200;0;;5082.297
100;1000;200;0.1;0.9;0.1;11619.87;116.199;200;200;1;;5097.781
100;1000;200;0.1;0.9;0.1;12089.24;120.892;200;200;2;;5115.219
100;1000;200;0.1;0.9;0.1;10807.46;108.075;199;200;3;;5133.562
100;1000;200;0.1;0.9;0.1;12463.48;124.635;196;200;4;;5151.312
100;1000;200;0.1;0.9;0.1;11671.0;116.71;198;200;5;;5166.594
100;1000;200;0.1;0.9;1.3;20002.6;200.026;1;200;0;;5176.75
100;1000;200;0.1;0.9;1.3;20771.07;207.711;1;200;1;;5187.609
100;1000;200;0.1;0.9;1.3;21418.55;214.186;1;200;2;;5203.734
100;1000;200;0.1;0.9;1.3;20288.48;202.885;1;200;3;;5215.703
100;1000;200;0.1;0.9;1.3;21733.44;217.334;1;200;4;;5223.766
100;1000;200;0.1;0.9;1.3;20859.95;208.6;1;200;5;;5233.641
100;1000;200;0.2;0.8;0.0;17174.16;171.742;174;200;0;;5248.328
100;1000;200;0.2;0.8;0.0;17352.28;173.523;188;200;1;;5263.906
100;1000;200;0.2;0.8;0.0;18727.19;187.272;189;200;2;;5277.922
100;1000;200;0.2;0.8;0.0;15942.56;159.426;83;200;3;;5291.578
100;1000;200;0.2;0.8;0.0;18496.98;184.97;194;200;4;;5306.422
100;1000;200;0.2;0.8;0.0;18227.01;182.27;170;200;5;;5321.766
100;1000;200;0.2;0.8;0.03;13221.58;132.216;189;200;0;;5335.062
100;1000;200;0.2;0.8;0.03;13603.57;136.036;192;200;1;;5350.359
100;1000;200;0.2;0.8;0.03;13080.74;130.807;199;200;2;;5363.766
100;1000;200;0.2;0.8;0.03;13335.77;133.358;196;200;3;;5377.297
100;1000;200;0.2;0.8;0.03;14379.27;143.793;196;200;4;;5391.516
100;1000;200;0.2;0.8;0.03;13520.2;135.202;196;200;5;;5405.078
100;1000;200;0.2;0.8;0.05;12476.96;124.77;195;200;0;;5419.141
100;1000;200;0.2;0.8;0.05;12910.63;129.106;197;200;1;;5434.016
100;1000;200;0.2;0.8;0.05;13528.81;135.288;195;200;2;;5447.0
100;1000;200;0.2;0.8;0.05;11631.81;116.318;196;200;3;;5459.344
100;1000;200;0.2;0.8;0.05;12369.51;123.695;191;200;4;;5472.578
100;1000;200;0.2;0.8;0.05;13200.8;132.008;198;200;5;;5487.328
100;1000;200;0.2;0.8;0.1;11724.07;117.241;192;200;0;;5500.078
100;1000;200;0.2;0.8;0.1;11251.84;112.518;198;200;1;;5513.891
100;1000;200;0.2;0.8;0.1;11186.66;111.867;198;200;2;;5528.016
100;1000;200;0.2;0.8;0.1;11757.53;117.575;190;200;3;;5539.922
100;1000;200;0.2;0.8;0.1;10641.45;106.415;198;200;4;;5553.047
100;1000;200;0.2;0.8;0.1;11760.56;117.606;196;200;5;;5565.562
100;1000;200;0.2;0.8;1.3;20002.6;200.026;1;200;0;;5574.078
100;1000;200;0.2;0.8;1.3;20771.07;207.711;1;200;1;;5581.875
100;1000;200;0.2;0.8;1.3;21418.55;214.186;1;200;2;;5591.531
100;1000;200;0.2;0.8;1.3;20288.48;202.885;1;200;3;;5600.672
100;1000;200;0.2;0.8;1.3;21733.44;217.334;1;200;4;;5609.156
100;1000;200;0.2;0.8;1.3;20859.95;208.6;1;200;5;;5617.312
100;1000;200;0.4;0.6;0.0;16450.37;164.504;182;200;0;;5629.641
100;1000;200;0.4;0.6;0.0;17922.16;179.222;200;200;1;;5643.703
100;1000;200;0.4;0.6;0.0;18104.97;181.05;189;200;2;;5656.828
100;1000;200;0.4;0.6;0.0;16915.66;169.157;194;200;3;;5669.859
100;1000;200;0.4;0.6;0.0;18408.64;184.086;186;200;4;;5681.688
100;1000;200;0.4;0.6;0.0;17115.6;171.156;192;200;5;;5694.531
100;1000;200;0.4;0.6;0.03;12395.7;123.957;199;200;0;;5707.344
100;1000;200;0.4;0.6;0.03;12935.18;129.352;195;200;1;;5719.922
100;1000;200;0.4;0.6;0.03;13583.08;135.831;196;200;2;;5732.562
100;1000;200;0.4;0.6;0.03;12002.55;120.025;196;200;3;;5744.672
100;1000;200;0.4;0.6;0.03;13211.53;132.115;198;200;4;;5757.188
100;1000;200;0.4;0.6;0.03;13481.88;134.819;198;200;5;;5771.078
100;1000;200;0.4;0.6;0.05;11657.22;116.572;200;200;0;;5783.641
100;1000;200;0.4;0.6;0.05;12527.48;125.275;195;200;1;;5796.094
100;1000;200;0.4;0.6;0.05;12615.96;126.16;197;200;2;;5807.922
100;1000;200;0.4;0.6;0.05;11294.22;112.942;190;200;3;;5820.625
100;1000;200;0.4;0.6;0.05;11795.58;117.956;195;200;4;;5834.094
100;1000;200;0.4;0.6;0.05;11849.73;118.497;198;200;5;;5845.547
100;1000;200;0.4;0.6;0.1;11514.99;115.15;198;200;0;;5857.969
100;1000;200;0.4;0.6;0.1;10623.92;106.239;199;200;1;;5869.156
100;1000;200;0.4;0.6;0.1;11347.46;113.475;193;200;2;;5880.359
100;1000;200;0.4;0.6;0.1;10601.35;106.014;199;200;3;;5893.25
100;1000;200;0.4;0.6;0.1;11354.08;113.541;200;200;4;;5905.672
100;1000;200;0.4;0.6;0.1;11641.73;116.417;195;200;5;;5917.594
100;1000;200;0.4;0.6;1.3;20002.6;200.026;1;200;0;;5926.984
100;1000;200;0.4;0.6;1.3;20771.07;207.711;1;200;1;;5935.75
100;1000;200;0.4;0.6;1.3;21418.55;214.186;1;200;2;;5944.156
100;1000;200;0.4;0.6;1.3;20288.48;202.885;1;200;3;;5951.984
100;1000;200;0.4;0.6;1.3;21733.44;217.334;1;200;4;;5962.094
100;1000;200;0.4;0.6;1.3;20859.95;208.6;1;200;5;;5971.266
40;400;100;0.0;1.0;0.0;5749.29;143.732;88;100;0;0.001;5972.312
40;400;100;0.0;1.0;0.0;6810.13;170.253;70;100;1;0.001;5973.328
40;400;100;0.0;1.0;0.0;6132.18;153.305;75;100;2;0.001;5974.078
40;400;100;0.0;1.0;0.0;6043.94;151.099;79;100;3;0.001;5974.812
40;400;100;0.0;1.0;0.0;5982.65;149.566;84;100;4;0.001;5975.531
40;400;100;0.0;1.0;0.0;7095.32;177.383;53;100;5;0.001;5976.219
40;400;100;0.0;1.0;0.03;4197.27;104.932;100;100;0;0.001;5976.969
40;400;100;0.0;1.0;0.03;5170.88;129.272;92;100;1;0.001;5977.797
40;400;100;0.0;1.0;0.03;4646.78;116.17;96;100;2;0.001;5978.688
40;400;100;0.0;1.0;0.03;5385.44;134.636;92;100;3;0.001;5979.484
40;400;100;0.0;1.0;0.03;5260.66;131.516;85;100;4;0.001;5980.359
40;400;100;0.0;1.0;0.03;5999.54;149.988;68;100;5;0.001;5981.109
40;400;100;0.0;1.0;0.05;4400.59;110.015;91;100;0;0.001;5981.938
40;400;100;0.0;1.0;0.05;5044.25;126.106;94;100;1;0.001;5982.797
40;400;100;0.0;1.0;0.05;4585.95;114.649;94;100;2;0.001;5983.672
40;400;100;0.0;1.0;0.05;4907.87;122.697;81;100;3;0.001;5984.531
40;400;100;0.0;1.0;0.05;4359.9;108.998;100;100;4;0.001;5985.359
40;400;100;0.0;1.0;0.05;5537.79;138.445;97;100;5;0.001;5986.203
40;400;100;0.0;1.0;0.1;4188.7;104.718;88;100;0;0.001;5987.094
40;400;100;0.0;1.0;0.1;5058.31;126.458;100;100;1;0.001;5987.812
40;400;100;0.0;1.0;0.1;4179.75;104.494;91;100;2;0.001;5988.547
40;400;100;0.0;1.0;0.1;4000.93;100.023;95;100;3;0.001;5989.281
40;400;100;0.0;1.0;0.1;4664.2;116.605;96;100;4;0.001;5990.219
40;400;100;0.0;1.0;0.1;4976.31;124.408;98;100;5;0.001;5990.938
40;400;100;0.0;1.0;1.3;7282.32;182.058;1;100;0;0.001;5991.5
40;400;100;0.0;1.0;1.3;7833.21;195.83;1;100;1;0.001;5992.031
40;400;100;0.0;1.0;1.3;7066.0;176.65;1;100;2;0.001;5992.453
40;400;100;0.0;1.0;1.3;7835.39;195.885;1;100;3;0.001;5992.875
40;400;100;0.0;1.0;1.3;7740.79;193.52;1;100;4;0.001;5993.344
40;400;100;0.0;1.0;1.3;7811.19;195.28;1;100;5;0.001;5993.797
40;400;100;0.05;0.95;0.0;6412.72;160.318;19;100;0;0.001;5994.531
40;400;100;0.05;0.95;0.0;6465.94;161.648;82;100;1;0.001;5995.266
40;400;100;0.05;0.95;0.0;5284.63;132.116;84;100;2;0.001;5996.016
40;400;100;0.05;0.95;0.0;5474.01;136.85;77;100;3;0.001;5996.672
40;400;100;0.05;0.95;0.0;6268.74;156.718;17;100;4;0.001;5997.406
40;400;100;0.05;0.95;0.0;7587.72;189.693;94;100;5;0.001;5998.203
40;400;100;0.05;0.95;0.03;4603.14;115.079;93;100;0;0.001;5998.922
40;400;100;0.05;0.95;0.03;5412.29;135.307;86;100;1;0.001;5999.578
40;400;100;0.05;0.95;0.03;4667.12;116.678;91;100;2;0.001;6000.141
40;400;100;0.05;0.95;0.03;4885.75;122.144;95;100;3;0.001;6000.828
40;400;100;0.05;0.95;0.03;4751.67;118.792;96;100;4;0.001;6001.438
40;400;100;0.05;0.95;0.03;6132.64;153.316;97;100;5;0.001;6002.109
40;400;100;0.05;0.95;0.05;4522.29;113.057;95;100;0;0.001;6002.875
40;400;100;0.05;0.95;0.05;4639.92;115.998;97;100;1;0.001;6003.641
40;400;100;0.05;0.95;0.05;4388.6;109.715;94;100;2;0.001;6004.453
40;400;100;0.05;0.95;0.05;4637.63;115.941;85;100;3;0.001;6005.125
40;400;100;0.05;0.95;0.05;4991.27;124.782;100;100;4;0.001;6005.734
40;400;100;0.05;0.95;0.05;5735.79;143.395;95;100;5;0.001;6006.438
40;400;100;0.05;0.95;0.1;3365.18;84.13;95;100;0;0.001;6007.094
40;400;100;0.05;0.95;0.1;4342.46;108.561;96;100;1;0.001;6007.797
40;400;100;0.05;0.95;0.1;3708.37;92.709;94;100;2;0.001;6008.578
40;400;100;0.05;0.95;0.1;3637.47;90.937;99;100;3;0.001;6009.328
40;400;100;0.05;0.95;0.1;3912.16;97.804;87;100;4;0.001;6010.031
40;400;100;0.05;0.95;0.1;4653.04;116.326;98;100;5;0.001;6010.625
40;400;100;0.05;0.95;1.3;7282.32;182.058;1;100;0;0.001;6011.125
40;400;100;0.05;0.95;1.3;7833.21;195.83;1;100;1;0.001;6011.547
40;400;100;0.05;0.95;1.3;7066.0;176.65;1;100;2;0.001;6012.078
40;400;100;0.05;0.95;1.3;7835.39;195.885;1;100;3;0.001;6012.531
40;400;100;0.05;0.95;1.3;7740.79;193.52;1;100;4;0.001;6013.031
40;400;100;0.05;0.95;1.3;7811.19;195.28;1;100;5;0.001;6013.531
40;400;100;0.1;0.9;0.0;6061.03;151.526;71;100;0;0.001;6014.281
40;400;100;0.1;0.9;0.0;6638.29;165.957;96;100;1;0.001;6014.797
40;400;100;0.1;0.9;0.0;5751.32;143.783;52;100;2;0.001;6015.594
40;400;100;0.1;0.9;0.0;5261.41;131.535;80;100;3;0.001;6016.375
40;400;100;0.1;0.9;0.0;6398.27;159.957;50;100;4;0.001;6017.031
40;400;100;0.1;0.9;0.0;7341.19;183.53;18;100;5;0.001;6017.641
40;400;100;0.1;0.9;0.03;4796.39;119.91;86;100;0;0.001;6018.328
40;400;100;0.1;0.9;0.03;5482.14;137.053;96;100;1;0.001;6019.016
40;400;100;0.1;0.9;0.03;4776.95;119.424;73;100;2;0.001;6019.766
40;400;100;0.1;0.9;0.03;5064.98;126.625;98;100;3;0.001;6020.406
40;400;100;0.1;0.9;0.03;4929.83;123.246;93;100;4;0.001;6021.234
40;400;100;0.1;0.9;0.03;5565.57;139.139;83;100;5;0.001;6021.953
40;400;100;0.1;0.9;0.05;4007.59;100.19;98;100;0;0.001;6022.594
40;400;100;0.1;0.9;0.05;5237.19;130.93;92;100;1;0.001;6023.328
40;400;100;0.1;0.9;0.05;4751.82;118.795;81;100;2;0.001;6024.062
40;400;100;0.1;0.9;0.05;5074.59;126.865;100;100;3;0.001;6024.766
40;400;100;0.1;0.9;0.05;4587.65;114.691;100;100;4;0.001;6025.469
40;400;100;0.1;0.9;0.05;5618.44;140.461;94;100;5;0.001;6026.078
40;400;100;0.1;0.9;0.1;4249.36;106.234;95;100;0;0.001;6026.688
40;400;100;0.1;0.9;0.1;4377.93;109.448;97;100;1;0.001;6027.453
40;400;100;0.1;0.9;0.1;3963.8;99.095;94;100;2;0.001;6028.172
40;400;100;0.1;0.9;0.1;3498.4;87.46;96;100;3;0.001;6028.875
40;400;100;0.1;0.9;0.1;4126.3;103.157;98;100;4;0.001;6029.547
40;400;100;0.1;0.9;0.1;4538.32;113.458;100;100;5;0.001;6030.266
40;400;100;0.1;0.9;1.3;7282.32;182.058;1;100;0;0.001;6030.766
40;400;100;0.1;0.9;1.3;7833.21;195.83;1;100;1;0.001;6031.312
40;400;100;0.1;0.9;1.3;7066.0;176.65;1;100;2;0.001;6031.781
40;400;100;0.1;0.9;1.3;7835.39;195.885;1;100;3;0.001;6032.25
40;400;100;0.1;0.9;1.3;7740.79;193.52;1;100;4;0.001;6032.688
40;400;100;0.1;0.9;1.3;7811.19;195.28;1;100;5;0.001;6033.172
40;400;100;0.2;0.8;0.0;6180.84;154.521;31;100;0;0.001;6033.719
40;400;100;0.2;0.8;0.0;6734.05;168.351;43;100;1;0.001;6034.375
40;400;100;0.2;0.8;0.0;5722.32;143.058;98;100;2;0.001;6035.016
40;400;100;0.2;0.8;0.0;6416.6;160.415;51;100;3;0.001;6035.609
40;400;100;0.2;0.8;0.0;6369.99;159.25;25;100;4;0.001;6036.125
